bodypartscoords,nosex,nose.1y,nose.2likelihood,earLx.1,earL.1y.1,earL.2likelihood.1,earRx.2,earR.1y.2,earR.2likelihood.2,schoulderLx.3,schoulderL.1y.3,schoulderL.2likelihood.3,schoulderRx.4,schoulderR.1y.4,schoulderR.2likelihood.4,tailbasex.5,tailbase.1y.5,tailbase.2likelihood.5,videoname
1,343.21807861328125,357.4719543457031,0.0128838904201984,358.4887084960937,378.7676696777344,0.9957347512245178,350.1475830078125,357.5948791503906,0.999842882156372,370.7146301269531,375.5404968261719,0.9683115482330322,364.15228271484375,352.662109375,0.9976813793182372,488.0145263671875,299.7615051269531,0.9986457228660583,CDKL_OLR_Prob_CKL210
2,336.5667724609375,361.7381591796875,0.1500146687030792,348.77471923828125,380.6817932128906,0.9973975419998168,342.8569030761719,360.3175964355469,0.9993686079978944,360.8657836914063,380.07611083984375,0.97257000207901,354.3609313964844,356.6400451660156,0.9986011385917664,471.1884765625,304.3243103027344,0.7332485318183899,CDKL_OLR_Prob_CKL210
3,325.75445556640625,365.4589538574219,0.4471417367458343,337.2409362792969,382.62396240234375,0.997980535030365,332.33135986328125,361.8064575195313,0.9992015957832336,352.3684387207031,384.5444641113281,0.9966567754745485,344.9256286621094,356.9315795898437,0.9984245300292968,458.6370849609375,307.0312805175781,0.9994757771492004,CDKL_OLR_Prob_CKL210
4,316.9882202148437,372.84967041015625,0.0101376017555594,325.3381652832031,384.0202941894531,0.99979966878891,321.4753112792969,364.1473083496094,0.9999465942382812,341.8822937011719,385.06201171875,0.999974250793457,337.1434936523437,357.1545715332031,0.9999593496322632,447.3381958007813,316.1242370605469,0.9995481371879578,CDKL_OLR_Prob_CKL210
5,306.5711669921875,377.92779541015625,0.0312294717878103,319.2431030273437,389.3935241699219,0.9998748302459716,313.54327392578125,368.3688049316406,0.9999641180038452,336.6742248535156,389.7210388183594,0.9999547004699708,330.446533203125,362.5421447753906,0.999750554561615,438.5867004394531,326.2552795410156,0.9991758465766908,CDKL_OLR_Prob_CKL210
6,304.42169189453125,378.9689331054688,0.2450219541788101,317.9827880859375,390.8119812011719,0.9999611377716064,312.12628173828125,371.4007568359375,0.9999738931655884,334.87335205078125,390.0770568847656,0.999874711036682,327.7646179199219,364.6675720214844,0.999763548374176,431.3362731933594,336.3378601074219,0.9991617202758788,CDKL_OLR_Prob_CKL210
7,304.1764831542969,378.3377685546875,0.4108597040176391,319.0721130371094,392.0814514160156,0.9998151659965516,312.3397216796875,372.5296936035156,0.9999048709869384,336.2461242675781,391.2366638183594,0.9995760321617126,326.7370910644531,367.18756103515625,0.999330997467041,418.7362365722656,339.5516357421875,0.9242792725563048,CDKL_OLR_Prob_CKL210
8,305.9662780761719,377.9908142089844,0.2845335602760315,322.00994873046875,391.8365478515625,0.999394416809082,313.6976318359375,371.5522155761719,0.9998650550842284,336.5599060058594,391.4160461425781,0.9990540146827698,328.4623107910156,366.0306091308594,0.9989915490150452,853.1786499023438,330.2039489746094,0.8930553197860718,CDKL_OLR_Prob_CKL210
10,302.4434509277344,377.6479187011719,0.9986950755119324,317.461669921875,386.8233337402344,0.9999845027923584,314.0205383300781,369.3239135742188,0.9999428987503052,333.8734130859375,386.4664611816406,0.9999548196792604,332.2754821777344,362.6704406738281,0.9999128580093384,372.9590148925781,370.3837890625,0.4995681345462799,CDKL_OLR_Prob_CKL210
11,297.1338195800781,376.7911682128906,0.9998601675033568,314.4084167480469,384.8447570800781,0.999975323677063,312.17120361328125,368.7064514160156,0.9999529123306274,331.7509155273437,385.7431640625,0.9999312162399292,329.6663818359375,361.8679809570313,0.999925136566162,811.9019165039062,343.55841064453125,0.7287154793739319,CDKL_OLR_Prob_CKL210
