bodypartscoords,nosex,nose.1y,nose.2likelihood,earLx.1,earL.1y.1,earL.2likelihood.1,earRx.2,earR.1y.2,earR.2likelihood.2,schoulderLx.3,schoulderL.1y.3,schoulderL.2likelihood.3,schoulderRx.4,schoulderR.1y.4,schoulderR.2likelihood.4,tailbasex.5,tailbase.1y.5,tailbase.2likelihood.5,videoname
0,138.98667907714844,4.1675567626953125,1.927390621858649e-05,779.4544677734375,569.9669189453125,4.208585323794978e-06,139.79086303710938,5.539836406707764,4.341549811215373e-06,778.0956420898438,559.4552001953125,9.34963463805616e-06,774.6856079101562,562.8093872070312,0.0002116704999934,775.6649169921875,561.6649780273438,0.2434267103672027,CDKL_OLR_SS1_CD10
1,138.98667907714844,4.1675567626953125,1.927390621858649e-05,779.4544677734375,569.9669189453125,4.208585323794978e-06,139.79086303710938,5.539836406707764,4.341549811215373e-06,778.0956420898438,559.4552001953125,9.34963463805616e-06,774.6856079101562,562.8093872070312,0.0002116704999934,775.6649169921875,561.6649780273438,0.2434267103672027,CDKL_OLR_SS1_CD10
2,138.94924926757812,4.330343246459961,1.287514987780014e-05,779.4631958007812,569.8840942382812,3.510024271236034e-06,139.87147521972656,5.67084550857544,2.7413580028223805e-06,778.0393676757812,559.4428100585938,8.612085366621614e-06,774.7754516601562,562.8388061523438,0.0001693962112767,775.7518310546875,561.7310791015625,0.232432559132576,CDKL_OLR_SS1_CD10
3,138.8600311279297,4.361747741699219,1.249515207746299e-05,769.8320922851562,569.2902221679688,3.73205216419592e-06,775.3355102539062,566.9252319335938,2.967782393170637e-06,778.069091796875,559.4262084960938,8.826846169540659e-06,774.8615112304688,562.9160766601562,0.0002350322756683,775.7186279296875,561.7481079101562,0.2555085122585296,CDKL_OLR_SS1_CD10
4,138.80596923828125,4.357907295227051,1.3421126823232044e-05,769.769287109375,569.4014892578125,2.9913842354289955e-06,139.79478454589844,5.762448310852051,2.834942279150709e-06,778.08544921875,559.3778076171875,6.295285402302397e-06,774.7413330078125,562.8167724609375,0.0001663920411374,775.6952514648438,561.7568359375,0.1919874995946884,CDKL_OLR_SS1_CD10
5,138.81973266601562,4.34260892868042,1.4195777112036012e-05,779.3912963867188,569.805908203125,2.493132569725276e-06,139.83470153808594,5.711578369140625,2.977449184982106e-06,778.0460815429688,559.2927856445312,6.634733381361002e-06,774.744140625,562.7957763671875,0.0001640241243876,775.7972412109375,561.6921997070312,0.1985268741846084,CDKL_OLR_SS1_CD10
6,138.76446533203125,4.372116088867188,1.3935209608462172e-05,779.3681640625,569.7841186523438,2.913046273533837e-06,139.7707061767578,5.728653430938721,3.00887427329144e-06,778.0420532226562,559.2996826171875,6.04979550189455e-06,774.75927734375,562.8470458984375,0.0001797018048819,775.7651977539062,561.7152709960938,0.2020404487848281,CDKL_OLR_SS1_CD10
8,138.803955078125,4.358184814453125,1.3597341421700548e-05,779.147216796875,569.5603637695312,2.7719715944840573e-06,139.77427673339844,5.720555782318115,2.9361567612795625e-06,777.8397827148438,559.1666259765625,5.230425358604407e-06,774.2176513671875,562.6906127929688,0.0001418619067408,775.4014282226562,561.5877685546875,0.1940952688455581,CDKL_OLR_SS1_CD10
9,138.6925811767578,4.424581050872803,1.2311551472521389e-05,779.150146484375,569.6780395507812,2.650126816661213e-06,139.7282257080078,5.798160552978516,2.5236686269636266e-06,777.8287353515625,559.2234497070312,5.360729574022116e-06,774.3372192382812,562.8062744140625,0.000159952789545,775.443115234375,561.5027465820312,0.1985950320959091,CDKL_OLR_SS1_CD10
10,138.71823120117188,4.401471614837647,1.2330351637501735e-05,769.7084350585938,569.3399047851562,2.7864775802299846e-06,139.68655395507812,5.7275238037109375,2.473462018315331e-06,777.982421875,559.285888671875,4.684963187173707e-06,774.4630737304688,562.8773193359375,0.0001543167309137,775.504150390625,561.5905151367188,0.1711241006851196,CDKL_OLR_SS1_CD10
11,138.61041259765625,4.310936450958252,1.1869461559399497e-05,779.2774658203125,569.82470703125,2.2515980617754394e-06,139.6348114013672,5.8090643882751465,2.2969156816543546e-06,778.0354614257812,559.3699951171875,4.394712959765457e-06,774.4989624023438,562.8727416992188,0.0001498032506788,775.5767211914062,561.7713623046875,0.1450804024934768,CDKL_OLR_SS1_CD10
12,138.65452575683594,4.24235725402832,1.2613742001121864e-05,779.3729248046875,569.8218383789062,2.3945926841406617e-06,139.68368530273438,5.770087242126465,2.658000994415488e-06,778.1515502929688,559.3179931640625,5.651661922456697e-06,774.7843017578125,562.771728515625,0.000167518024682,775.7783813476562,561.7000122070312,0.1544139981269836,CDKL_OLR_SS1_CD10
13,138.64939880371094,4.275400161743164,1.1599043318710756e-05,779.3912963867188,569.8543090820312,3.080544502154225e-06,775.287109375,566.9154663085938,2.717252527872916e-06,778.1009521484375,559.1942749023438,6.244008545763791e-06,774.6504516601562,562.8567504882812,0.0002172318345401,775.7311401367188,561.6226806640625,0.1836986243724823,CDKL_OLR_SS1_CD10
14,138.78155517578125,4.2039289474487305,1.263061676581856e-05,769.75927734375,568.9974975585938,2.513026856831857e-06,139.73370361328125,5.693155765533447,2.7517485250427853e-06,778.1090087890625,559.067626953125,5.5518617045891006e-06,774.6347045898438,562.7503662109375,0.0001763295294949,775.6290893554688,561.4291381835938,0.1931023150682449,CDKL_OLR_SS1_CD10
