bodypartscoords,nosex,nose.1y,nose.2likelihood,earLx.1,earL.1y.1,earL.2likelihood.1,earRx.2,earR.1y.2,earR.2likelihood.2,schoulderLx.3,schoulderL.1y.3,schoulderL.2likelihood.3,schoulderRx.4,schoulderR.1y.4,schoulderR.2likelihood.4,tailbasex.5,tailbase.1y.5,tailbase.2likelihood.5,videoname
0,780.0909423828125,552.3388671875,2.7691532523022037e-05,781.3057250976562,556.5137939453125,8.68643655849155e-06,783.1845092773438,553.9454345703125,5.205216893955367e-06,780.3565063476562,554.8085327148438,2.3286465875571597e-05,780.7675170898438,553.1416625976562,0.0004908730625174,781.5128784179688,552.0001831054688,0.4581563770771026,CDKL_P_CD3
1,780.0909423828125,552.3388671875,2.7691532523022037e-05,781.3057250976562,556.5137939453125,8.68643655849155e-06,783.1845092773438,553.9454345703125,5.205216893955367e-06,780.3565063476562,554.8085327148438,2.3286465875571597e-05,780.7675170898438,553.1416625976562,0.0004908730625174,781.5128784179688,552.0001831054688,0.4581563770771026,CDKL_P_CD3
2,138.92501831054688,4.068803310394287,2.0465527995838784e-05,781.2431030273438,556.4828491210938,3.168181365253986e-06,139.70867919921875,5.706495761871338,3.484204171400052e-06,776.8626098632812,554.5951538085938,9.984712960431352e-06,780.60986328125,552.7244262695312,0.0002021728287218,781.4138793945312,551.8150024414062,0.3029683232307434,CDKL_P_CD3
3,138.98385620117188,4.110499382019043,1.7855420082923956e-05,781.4742431640625,556.6651611328125,3.016378514075768e-06,139.8828125,5.863982200622559,2.853588057405432e-06,780.7774658203125,554.7108154296875,9.45636293181451e-06,781.0149536132812,552.9710083007812,0.0002123553713317,781.904052734375,551.9111328125,0.2753626108169555,CDKL_P_CD3
4,139.01004028320312,4.180156707763672,1.772882569639478e-05,781.4301147460938,556.7344970703125,3.174275434503216e-06,139.88218688964844,5.853137016296387,2.8131462386227213e-06,780.7325439453125,554.7376708984375,9.87080784398131e-06,781.0913696289062,553.1636962890625,0.0002537346153985,781.9805908203125,552.001953125,0.3062474131584167,CDKL_P_CD3
5,138.9280242919922,4.238230705261231,1.780688762664795e-05,781.35546875,556.7005004882812,3.688882316055242e-06,139.86349487304688,5.928420066833496,2.891291842388455e-06,780.5632934570312,554.801025390625,1.1777341569541022e-05,780.9775390625,553.0809326171875,0.0002965861349366,781.8193359375,552.073974609375,0.3482009470462799,CDKL_P_CD3
6,139.050048828125,4.324365139007568,1.93802552530542e-05,781.4198608398438,556.7230224609375,2.4091261821013177e-06,139.96591186523438,5.923687934875488,3.118622998954379e-06,777.0645141601562,554.8174438476562,8.682030966156162e-06,780.9432373046875,552.9424438476562,0.0002454562927596,781.8155517578125,551.9849853515625,0.2702587842941284,CDKL_P_CD3
8,138.9039764404297,4.315280437469482,1.662073736952152e-05,143.28416442871094,1.7182490825653076,1.7988929812418064e-06,139.8431854248047,5.904648303985596,2.6248483209201368e-06,776.9795532226562,554.6156616210938,7.221463874884648e-06,780.9432373046875,552.7816162109375,0.0002041879488388,781.8128662109375,551.9024658203125,0.159823402762413,CDKL_P_CD3
9,139.10845947265625,4.326055526733398,2.3537328161182813e-05,143.32041931152344,1.911755084991455,2.606441739771981e-06,139.9235076904297,5.79530143737793,3.951968665205641e-06,777.0517578125,554.7637939453125,7.054119123495184e-06,780.990966796875,552.8641967773438,0.0002029732277151,781.8401489257812,551.99658203125,0.1736094504594802,CDKL_P_CD3
10,139.04931640625,4.225102424621582,2.082447281281929e-05,781.4864501953125,556.6942138671875,2.370982429056312e-06,139.86563110351562,5.826005935668945,3.427923729759641e-06,777.1268310546875,554.8338623046875,8.25815641292138e-06,780.9474487304688,553.0181884765625,0.0002331932046217,781.8780517578125,552.085693359375,0.2535204291343689,CDKL_P_CD3
