bodypartscoords,nosex,nose.1y,nose.2likelihood,earLx.1,earL.1y.1,earL.2likelihood.1,earRx.2,earR.1y.2,earR.2likelihood.2,schoulderLx.3,schoulderL.1y.3,schoulderL.2likelihood.3,schoulderRx.4,schoulderR.1y.4,schoulderR.2likelihood.4,tailbasex.5,tailbase.1y.5,tailbase.2likelihood.5,videoname
0,780.1917724609375,552.5419921875,2.3948961825226437e-05,781.328857421875,556.4174194335938,5.933608917985112e-06,783.2495727539062,553.7731323242188,3.3795683975768043e-06,780.4259033203125,554.9134521484375,1.908471131173428e-05,780.7369995117188,553.2083740234375,0.0004713060334324,781.6416015625,552.2675170898438,0.4011167287826538,CDKL_P_CD10
1,780.1917724609375,552.5419921875,2.3948961825226437e-05,781.328857421875,556.4174194335938,5.933608917985112e-06,783.2495727539062,553.7731323242188,3.3795683975768043e-06,780.4259033203125,554.9134521484375,1.908471131173428e-05,780.7369995117188,553.2083740234375,0.0004713060334324,781.6416015625,552.2675170898438,0.4011167287826538,CDKL_P_CD10
2,780.1397094726562,552.6486206054688,1.5006734429334756e-05,781.6488037109375,556.6852416992188,2.608669774417649e-06,139.91131591796875,5.742196559906006,2.499579750292469e-06,780.9398803710938,554.8287963867188,8.437938049610239e-06,781.1456909179688,553.09619140625,0.0002776582550723,781.93798828125,552.13330078125,0.1825787723064422,CDKL_P_CD10
3,139.21044921875,4.129426002502441,1.359050929750083e-05,143.53025817871094,1.70605206489563,1.4333963918033987e-06,139.90939331054688,5.820170879364014,2.371982191107236e-06,777.1106567382812,554.7238159179688,6.179632237035548e-06,781.0270385742188,552.9360961914062,0.000197238245164,782.0050048828125,552.1834106445312,0.0955689251422882,CDKL_P_CD10
4,139.1143798828125,4.146947860717773,1.242429789272137e-05,143.4969482421875,1.668311595916748,1.3259885918159853e-06,139.87525939941406,5.876010894775391,2.213671450590482e-06,777.2064208984375,554.72021484375,5.748436706198845e-06,781.16064453125,552.9022216796875,0.0001960450172191,782.092529296875,552.12255859375,0.0937044322490692,CDKL_P_CD10
6,155.20932006835938,4.112048625946045,1.1813854143838398e-05,781.64306640625,556.5165405273438,1.3163160019757925e-06,139.9123992919922,5.874449729919434,1.7553222733113216e-06,777.128173828125,554.913330078125,6.146846317278687e-06,781.0946655273438,553.0637817382812,0.0002203753101639,782.0850830078125,552.3067626953125,0.1112154051661491,CDKL_P_CD10
8,139.2008514404297,4.030768871307373,1.3522982953872996e-05,143.59580993652344,1.552070379257202,1.3684831401405972e-06,139.938232421875,5.848907470703125,2.1187947822909337e-06,777.2553100585938,554.8904418945312,5.801261522719869e-06,781.3084716796875,552.9713745117188,0.0002001304237637,782.1841430664062,552.2918701171875,0.1177391707897186,CDKL_P_CD10
9,155.2233123779297,4.113880634307861,1.3707606740354096e-05,781.59619140625,556.6974487304688,1.8562701598057172e-06,139.8910675048828,5.856908798217773,2.0664112980739446e-06,777.1411743164062,554.8518676757812,7.178138275776291e-06,781.2098999023438,552.9448852539062,0.0002134468813892,781.9923706054688,552.147705078125,0.1983072012662887,CDKL_P_CD10
10,139.23191833496094,3.984239101409912,1.3717270121560432e-05,781.2901000976562,556.5386352539062,2.6088291633641347e-06,139.86968994140625,5.740589618682861,2.112485617544735e-06,776.9863891601562,554.854248046875,8.907426490623038e-06,780.8103637695312,552.9349975585938,0.0002598685969132,781.6773681640625,552.0545654296875,0.2879416346549988,CDKL_P_CD10
11,139.2189178466797,3.9774794578552246,1.75571385625517e-05,781.4822998046875,556.6810302734375,2.839287617462105e-06,139.87416076660156,5.665093421936035,2.801938308039098e-06,780.7576293945312,554.793212890625,9.149746801995208e-06,781.1484985351562,553.0888671875,0.0003015357360709,781.9711303710938,552.158935546875,0.2960803210735321,CDKL_P_CD10
